"Time","Length","Info"
"0.268616","1383","Application Data, Application Data"
"0.273342","1506","[TCP Fast Retransmission] 443  >  50638 [ACK] Seq=46919 Ack=1439 Win=335 Len=1452 [TCP segment of a reassembled PDU]"
"0.273343","1506","[TCP Retransmission] 443  >  50638 [ACK] Seq=48371 Ack=1439 Win=335 Len=1452"
"0.275368","1506","[TCP Retransmission] 443  >  50638 [ACK] Seq=49823 Ack=1439 Win=335 Len=1452"
"0.275372","1506","[TCP Retransmission] 443  >  50638 [ACK] Seq=51275 Ack=1439 Win=335 Len=1452"
"0.275557","1506","[TCP Retransmission] 443  >  50638 [ACK] Seq=52727 Ack=1439 Win=335 Len=1452"
"0.276215","1506","[TCP Retransmission] 443  >  50638 [ACK] Seq=54179 Ack=1439 Win=335 Len=1452"
"0.276216","1506","[TCP Retransmission] 443  >  50638 [ACK] Seq=55631 Ack=1439 Win=335 Len=1452"
"0.276217","1506","[TCP Retransmission] 443  >  50638 [ACK] Seq=57083 Ack=1439 Win=335 Len=1452"
"0.405971","60","443  >  50638 [ACK] Seq=84008 Ack=2995 Win=347 Len=0"
"0.405972","1506","Application Data"
"0.405973","1506","443  >  50638 [ACK] Seq=85460 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.405977","1506","443  >  50638 [ACK] Seq=86912 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.405978","1506","443  >  50638 [ACK] Seq=88364 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.405979","1506","443  >  50638 [ACK] Seq=89816 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.406589","1506","443  >  50638 [ACK] Seq=91268 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.408425","1506","443  >  50638 [ACK] Seq=92720 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.408427","1506","443  >  50638 [ACK] Seq=94172 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.408428","1506","443  >  50638 [ACK] Seq=95624 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.408428","1506","443  >  50638 [ACK] Seq=97076 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.408430","1506","443  >  50638 [ACK] Seq=98528 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.408431","1506","443  >  50638 [ACK] Seq=99980 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.408431","1506","Application Data [TCP segment of a reassembled PDU]"
"0.409498","1506","443  >  50638 [ACK] Seq=102884 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.409499","1506","443  >  50638 [ACK] Seq=104336 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.409499","1506","443  >  50638 [ACK] Seq=105788 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.410976","1506","443  >  50638 [ACK] Seq=107240 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.410978","1506","443  >  50638 [ACK] Seq=108692 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.410979","1506","443  >  50638 [ACK] Seq=110144 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.410980","1506","443  >  50638 [ACK] Seq=111596 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.412325","1506","443  >  50638 [ACK] Seq=113048 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.412330","1506","443  >  50638 [ACK] Seq=114500 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.412333","1506","443  >  50638 [ACK] Seq=115952 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.412337","540","443  >  50638 [PSH, ACK] Seq=117404 Ack=2995 Win=347 Len=486 [TCP segment of a reassembled PDU]"
"0.413583","1506","Application Data [TCP segment of a reassembled PDU]"
"0.413584","1506","443  >  50638 [ACK] Seq=119342 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.413585","1506","443  >  50638 [ACK] Seq=120794 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.413587","1506","443  >  50638 [ACK] Seq=122246 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.413588","1506","443  >  50638 [ACK] Seq=123698 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.413589","1506","443  >  50638 [ACK] Seq=125150 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.413590","1506","443  >  50638 [ACK] Seq=126602 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.413592","1506","443  >  50638 [ACK] Seq=128054 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.413594","1506","443  >  50638 [ACK] Seq=129506 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.413595","1506","443  >  50638 [ACK] Seq=130958 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.416674","1506","443  >  50638 [ACK] Seq=132410 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.416683","1506","Application Data [TCP segment of a reassembled PDU]"
"0.416688","1506","443  >  50638 [ACK] Seq=135314 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.416694","1506","443  >  50638 [ACK] Seq=136766 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.416699","1506","443  >  50638 [ACK] Seq=138218 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.416701","1506","443  >  50638 [ACK] Seq=139670 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.416714","1506","443  >  50638 [ACK] Seq=141122 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.416721","1506","443  >  50638 [ACK] Seq=142574 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.416730","1506","443  >  50638 [ACK] Seq=144026 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.416742","1506","443  >  50638 [ACK] Seq=145478 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.418173","1506","443  >  50638 [ACK] Seq=146930 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.418175","1506","443  >  50638 [ACK] Seq=148382 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.418176","966","Application Data"
"0.418179","1506","443  >  50638 [ACK] Seq=150746 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.418181","1506","443  >  50638 [ACK] Seq=152198 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.418182","1506","443  >  50638 [ACK] Seq=153650 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.418183","1506","443  >  50638 [ACK] Seq=155102 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.418184","1506","443  >  50638 [ACK] Seq=156554 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.418185","1506","443  >  50638 [ACK] Seq=158006 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.418187","1506","443  >  50638 [ACK] Seq=159458 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.418967","1506","443  >  50638 [ACK] Seq=160910 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.421163","1506","443  >  50638 [ACK] Seq=162362 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.421164","1506","443  >  50638 [ACK] Seq=163814 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.421165","1506","443  >  50638 [ACK] Seq=165266 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.421854","1506","Application Data [TCP segment of a reassembled PDU]"
"0.421855","1506","443  >  50638 [ACK] Seq=168170 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.422844","1506","443  >  50638 [ACK] Seq=169622 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.423073","1506","443  >  50638 [ACK] Seq=171074 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.423074","1506","443  >  50638 [ACK] Seq=172526 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.423075","1506","443  >  50638 [ACK] Seq=173978 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.423076","1506","443  >  50638 [ACK] Seq=175430 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.423849","1506","[TCP Previous segment not captured] , Ignored Unknown Record"
"0.424195","1506","Ignored Unknown Record"
"0.424299","1506","Ignored Unknown Record"
"0.424449","1506","Ignored Unknown Record"
"0.424485","1506","Ignored Unknown Record"
"0.424486","1506","Ignored Unknown Record"
"0.424487","1506","Ignored Unknown Record"
"0.426761","1506","Ignored Unknown Record"
"0.426762","1506","Ignored Unknown Record"
"0.426762","1506","Ignored Unknown Record"
"0.426764","1506","Ignored Unknown Record"
"0.426765","1506","Ignored Unknown Record"
"0.427343","1506","Ignored Unknown Record"
"0.427344","1506","Ignored Unknown Record"
"0.427345","1506","Ignored Unknown Record"
"0.427347","1506","Ignored Unknown Record"
"0.427348","1506","Ignored Unknown Record"
"0.427349","1506","Ignored Unknown Record"
"0.427992","1506","Ignored Unknown Record"
"0.427993","1506","Ignored Unknown Record"
"0.432537","1506","Ignored Unknown Record"
"0.432538","966","Ignored Unknown Record"
"0.432539","1506","Ignored Unknown Record"
"0.432544","1506","Ignored Unknown Record"
"0.432545","1506","Ignored Unknown Record"
"0.432546","1506","Ignored Unknown Record"
"0.433297","1506","443  >  50638 [ACK] Seq=226274 Ack=2995 Win=347 Len=1452"
"0.433299","1506","443  >  50638 [ACK] Seq=227726 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.433299","1506","443  >  50638 [ACK] Seq=229178 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.437311","1506","443  >  50638 [ACK] Seq=230630 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.437312","1506","443  >  50638 [ACK] Seq=232082 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.437423","1506","[TCP Previous segment not captured] , Ignored Unknown Record"
"0.437465","1506","Ignored Unknown Record"
"0.437466","1506","Ignored Unknown Record"
"0.437466","1506","Ignored Unknown Record"
"0.437467","1506","Ignored Unknown Record"
"0.438069","1506","Ignored Unknown Record"
"0.438070","1506","Ignored Unknown Record"
"0.438071","1506","Ignored Unknown Record"
"0.438073","618","Ignored Unknown Record"
"0.438073","1506","Ignored Unknown Record"
"0.438074","1506","Ignored Unknown Record"
"0.438075","1506","Ignored Unknown Record"
"0.438249","1506","Ignored Unknown Record"
"0.438250","1506","Ignored Unknown Record"
"0.438251","1506","Ignored Unknown Record"
"0.438252","1506","Ignored Unknown Record"
"0.438253","1506","Ignored Unknown Record"
"0.438254","1506","Ignored Unknown Record"
"0.438830","1506","Ignored Unknown Record"
"0.438831","1506","Ignored Unknown Record"
"0.438831","1506","Ignored Unknown Record"
"0.438833","1506","Ignored Unknown Record"
"0.440035","1506","Ignored Unknown Record"
"0.440036","1506","Ignored Unknown Record"
"0.440036","1506","Ignored Unknown Record"
"0.440203","1506","Ignored Unknown Record"
"0.441334","1506","Ignored Unknown Record"
"0.441435","1506","Ignored Unknown Record"
"0.441437","1506","Ignored Unknown Record"
"0.441438","1506","443  >  50638 [ACK] Seq=286370 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.441438","1506","443  >  50638 [ACK] Seq=287822 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.441439","966","443  >  50638 [PSH, ACK] Seq=289274 Ack=2995 Win=347 Len=912 [TCP segment of a reassembled PDU]"
"0.441529","1506","443  >  50638 [ACK] Seq=290186 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.441530","1506","443  >  50638 [ACK] Seq=291638 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.442106","1506","443  >  50638 [ACK] Seq=293090 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.442107","1506","443  >  50638 [ACK] Seq=294542 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.442249","1506","443  >  50638 [ACK] Seq=295994 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.442251","1506","[TCP Fast Retransmission] 443  >  50638 [ACK] Seq=176882 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.442743","1506","[TCP Out-Of-Order] 443  >  50638 [ACK] Seq=178334 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.442931","1506","[TCP Out-Of-Order] 443  >  50638 [ACK] Seq=179786 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.443082","1506","[TCP Out-Of-Order] 443  >  50638 [ACK] Seq=181238 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.443084","1506","[TCP Out-Of-Order] 443  >  50638 [ACK] Seq=182690 Ack=2995 Win=347 Len=1452"
"0.443085","1506","[TCP Out-Of-Order] 443  >  50638 [ACK] Seq=184142 Ack=2995 Win=347 Len=1452"
"0.443086","1506","[TCP Out-Of-Order] 443  >  50638 [ACK] Seq=185594 Ack=2995 Win=347 Len=1452"
"0.443087","618","[TCP Out-Of-Order] 443  >  50638 [PSH, ACK] Seq=187046 Ack=2995 Win=347 Len=564"
"0.444436","1506","[TCP Out-Of-Order] 443  >  50638 [ACK] Seq=187610 Ack=2995 Win=347 Len=1452"
"0.444437","1506","443  >  50638 [ACK] Seq=297446 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.444438","1506","443  >  50638 [ACK] Seq=298898 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.444441","1506","443  >  50638 [ACK] Seq=300350 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.444442","1506","443  >  50638 [ACK] Seq=301802 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.448824","1506","443  >  50638 [ACK] Seq=303254 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.448839","1506","443  >  50638 [ACK] Seq=304706 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.448846","1506","443  >  50638 [ACK] Seq=306158 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.448870","1506","443  >  50638 [ACK] Seq=307610 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.448875","1506","443  >  50638 [ACK] Seq=309062 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.448877","1506","443  >  50638 [ACK] Seq=310514 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.448946","1506","443  >  50638 [ACK] Seq=311966 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.448948","1506","443  >  50638 [ACK] Seq=313418 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.448950","1506","[TCP Fast Retransmission] , Encrypted Heartbeat, Ignored Unknown Record"
"0.448951","1506","[TCP Out-Of-Order] 443  >  50638 [ACK] Seq=234986 Ack=2995 Win=347 Len=1452"
"0.450642","1506","[TCP Out-Of-Order] 443  >  50638 [ACK] Seq=236438 Ack=2995 Win=347 Len=1452"
"0.450645","1506","[TCP Out-Of-Order] 443  >  50638 [ACK] Seq=237890 Ack=2995 Win=347 Len=1452"
"0.450646","1506","[TCP Out-Of-Order] 443  >  50638 [ACK] Seq=239342 Ack=2995 Win=347 Len=1452"
"0.450648","1506","[TCP Out-Of-Order] 443  >  50638 [ACK] Seq=240794 Ack=2995 Win=347 Len=1452"
"0.450649","1506","[TCP Out-Of-Order] 443  >  50638 [ACK] Seq=242246 Ack=2995 Win=347 Len=1452"
"0.450650","1506","[TCP Out-Of-Order] 443  >  50638 [ACK] Seq=243698 Ack=2995 Win=347 Len=1452"
"0.450651","1506","443  >  50638 [ACK] Seq=314870 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.451598","1506","443  >  50638 [ACK] Seq=316322 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.451600","1506","Change Cipher Spec, Ignored Unknown Record"
"0.451601","1506","Ignored Unknown Record"
"0.451602","1506","Ignored Unknown Record"
"0.451603","1506","Ignored Unknown Record"
"0.451603","1506","Ignored Unknown Record"
"0.452900","1506","Ignored Unknown Record"
"0.452903","618","Ignored Unknown Record"
"0.452904","1506","Ignored Unknown Record"
"0.452905","1506","Ignored Unknown Record"
"0.452906","1506","Ignored Unknown Record"
"0.457182","1506","Ignored Unknown Record"
"0.457183","1506","Ignored Unknown Record"
"0.457184","1506","Ignored Unknown Record"
"0.457187","1506","Ignored Unknown Record"
"0.457187","1506","Ignored Unknown Record"
"0.457188","1506","Ignored Unknown Record"
"0.457189","1506","Ignored Unknown Record"
"0.457190","1506","Ignored Unknown Record"
"0.457191","1506","Ignored Unknown Record"
"0.457192","1506","Ignored Unknown Record"
"0.457451","1506","Ignored Unknown Record"
"0.457453","1506","Ignored Unknown Record"
"0.457454","1506","Ignored Unknown Record"
"0.457454","1506","Ignored Unknown Record"
"0.457455","1506","Ignored Unknown Record"
"0.457456","1506","Ignored Unknown Record"
"0.457457","1506","Ignored Unknown Record"
"0.457457","1506","Ignored Unknown Record"
"0.457458","1506","Ignored Unknown Record"
"0.457459","966","Ignored Unknown Record"
"0.459739","1506","Ignored Unknown Record"
"0.459740","1506","Ignored Unknown Record"
"0.459741","1506","Ignored Unknown Record"
"0.459742","1506","Ignored Unknown Record"
"0.459743","1506","Ignored Unknown Record"
"0.460069","1506","Ignored Unknown Record"
"0.460070","1506","Ignored Unknown Record"
"0.460352","1506","Ignored Unknown Record"
"0.460355","1506","Ignored Unknown Record"
"0.460355","1506","Ignored Unknown Record"
"0.461301","1506","Ignored Unknown Record"
"0.461409","1506","Ignored Unknown Record"
"0.462480","1506","Ignored Unknown Record"
"0.462486","1506","Ignored Unknown Record"
"0.462488","1506","Ignored Unknown Record"
"0.462491","1506","Ignored Unknown Record"
"0.462493","1506","Ignored Unknown Record"
"0.462495","1506","Ignored Unknown Record"
"0.462498","1506","Ignored Unknown Record"
"0.463446","1506","Ignored Unknown Record"
"0.463451","1506","Ignored Unknown Record"
"0.463455","1506","Ignored Unknown Record"
"0.463459","1506","Ignored Unknown Record"
"0.463465","1506","Ignored Unknown Record"
"0.464223","1506","Ignored Unknown Record"
"0.464231","618","Ignored Unknown Record"
"0.464238","1506","Ignored Unknown Record"
"0.465224","1506","Ignored Unknown Record"
"0.465226","1506","Ignored Unknown Record"
"0.465228","1506","Ignored Unknown Record"
"0.465373","1506","Ignored Unknown Record"
"0.472821","1506","Ignored Unknown Record"
"0.472822","1506","Ignored Unknown Record"
"0.472823","1506","443  >  50638 [ACK] Seq=406934 Ack=2995 Win=347 Len=1452"
"0.472826","1506","Ignored Unknown Record"
"0.472826","1506","Ignored Unknown Record"
"0.472827","1506","Ignored Unknown Record"
"0.472827","1506","Ignored Unknown Record"
"0.473250","1506","Ignored Unknown Record"
"0.473251","1506","Ignored Unknown Record"
"0.473252","1506","Ignored Unknown Record"
"0.473254","1506","Ignored Unknown Record"
"0.473255","1506","Ignored Unknown Record"
"0.473257","1506","Ignored Unknown Record"
"0.473257","1506","Ignored Unknown Record"
"0.473258","1506","Ignored Unknown Record"
"0.473259","1506","Ignored Unknown Record"
"0.473261","1506","Ignored Unknown Record"
"0.473633","966","Ignored Unknown Record"
"0.473634","1506","443  >  50638 [ACK] Seq=429626 Ack=2995 Win=347 Len=1452"
"0.473635","1506","Ignored Unknown Record"
"0.473636","1506","Ignored Unknown Record"
"0.473637","1506","Ignored Unknown Record"
"0.473637","1506","Ignored Unknown Record"
"0.473638","1506","443  >  50638 [ACK] Seq=436886 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.473639","1506","443  >  50638 [ACK] Seq=438338 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.473640","1506","443  >  50638 [ACK] Seq=439790 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.474212","1506","443  >  50638 [ACK] Seq=441242 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.474729","1506","443  >  50638 [ACK] Seq=442694 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.474812","1506","443  >  50638 [ACK] Seq=444146 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.475486","1506","443  >  50638 [ACK] Seq=445598 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.475487","1506","443  >  50638 [ACK] Seq=447050 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.475488","1506","443  >  50638 [ACK] Seq=448502 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.475490","1506","443  >  50638 [ACK] Seq=449954 Ack=2995 Win=347 Len=1452 [TCP segment of a reassembled PDU]"
"0.475490","1506","Encrypted Alert, Ignored Unknown Record"
"0.477091","1506","Ignored Unknown Record"
"0.477093","1506","Ignored Unknown Record"
"0.477094","1506","Ignored Unknown Record"
"0.477097","1506","Ignored Unknown Record"
"0.477098","1506","Ignored Unknown Record"
"0.477099","1506","Ignored Unknown Record"
"0.477100","1506","Ignored Unknown Record"
"0.477100","1506","Ignored Unknown Record"
